movie_id,movie_name,year,rating,votes,genre
tt0098691,A Better Tomorrow III: Love and Death in Saigon,1989,5.9,3442.0,war
tt0098692,Wicked City,1987,6.7,8374.0,action
tt0098692,Wicked City,1987,6.7,8374.0,animation
tt0098692,Wicked City,1987,6.7,8374.0,fantasy
tt0098692,Wicked City,1987,6.7,8374.0,horror
tt0098692,Wicked City,1987,6.7,8374.0,romance
tt0098692,Wicked City,1987,6.7,8374.0,scifi
tt0098692,Wicked City,1987,6.7,8374.0,thriller
tt0098966,Three Men and a Little Lady,1990,5.4,25355.0,family
tt0098966,Three Men and a Little Lady,1990,5.4,25355.0,romance
tt0098967,Boiling Point,1990,6.7,7066.0,action
tt0098967,Boiling Point,1990,6.7,7066.0,crime
tt0098967,Boiling Point,1990,6.7,7066.0,thriller
tt0098987,The Adventures of Ford Fairlane,1990,6.4,18546.0,action
tt0098987,The Adventures of Ford Fairlane,1990,6.4,18546.0,adventure
tt0098987,The Adventures of Ford Fairlane,1990,6.4,18546.0,crime
tt0098987,The Adventures of Ford Fairlane,1990,6.4,18546.0,mystery
tt0098994,"After Dark, My Sweet",1990,6.5,3843.0,crime
tt0098994,"After Dark, My Sweet",1990,6.5,3843.0,mystery
tt0098994,"After Dark, My Sweet",1990,6.5,3843.0,thriller
tt0098999,Agneepath,1990,7.6,9115.0,action
tt0098999,Agneepath,1990,7.6,9115.0,crime
tt0099005,Air America,1990,5.8,29311.0,action
tt0099005,Air America,1990,5.8,29311.0,war
tt0099012,Alice,1990,6.6,14664.0,romance
tt0099014,All the Vermeers in New York,1990,6.4,1030.0,romance
